,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
309,0.44999999999999996,0.6499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.55,0.3661478507264692,174.36038472656247,66.8735120489886,1.2269983581872939
310,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.4,0.4348774967121904,154.57077300781248,65.12994729936841,1.2344124505837974
311,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.4,0.4326936641127725,159.25827300781248,65.31408113365706,1.233741513409145
312,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.45,0.3996420717025457,165.82077300781248,66.34561011121737,1.2294877594591427
313,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.45,0.39724234650925316,170.50827300781248,66.59037474989304,1.2283590678271321
314,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.5,0.37198988259796456,177.07077300781248,67.46561858333042,1.2239668948758584
315,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.5,0.3694631987487943,181.75827300781248,67.7939223408003,1.2221807900537005
316,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.4,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.4,0.48025563046329933,127.86831328125,65.36384314819574,1.2335554973147103
317,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.4,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.47322336792676234,131.43081328124998,66.07609172349265,1.2306785682962047
318,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.45,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.45,0.44383037469732023,139.11831328124998,66.39102289089519,1.229281719405984
319,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.45,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.4365042442875643,142.68081328124998,67.30337518309543,1.2248221355278914
320,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.5,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.5,0.4157905843422947,150.36831328124998,67.29021382093042,1.224890707986469
321,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.5,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.4083156651697088,153.93081328124998,68.39381267336968,1.2187304334939222
322,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.55,0.39405508790275157,161.61831328124998,68.07030167510905,1.2206206755342517
323,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.55,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.3865238065947436,165.18081328124998,69.34687172369688,1.2127760153680274
324,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.6,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.6,0.3770615283070022,172.86831328124998,68.74329884956,1.2166126505959485
325,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.6,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6,0.369539658907769,176.43081328124998,70.17026797307267,1.2071933639118753
326,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.6499999999999999,0.363648503707377,184.11831328124995,69.32192768258574,1.212938957180748
327,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.35618556184721767,187.68081328124993,70.87575139811375,1.2021087338618062
328,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.7,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.7,0.35295607206921614,195.36831328124998,69.81854499750244,1.209625831351419
329,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.4,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.4,0.4576642649791515,141.79687499999997,66.83534594866214,1.2271851828409535
330,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.45,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.45,0.42241279104853396,154.296875,68.21358084848441,1.219791944184807
331,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.3956099494798294,166.79687499999994,69.46176066754079,1.2120207425553848
332,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.55,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.55,0.37504251608478867,179.29687499999994,70.57002941746,1.2043451222492556
333,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.6,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.6,0.35909424408499757,191.79687499999994,71.54090553141675,1.1970758648750937
334,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.4584774235299043,136.02456328124998,65.13976888151814,1.2343773573189771
335,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.4,0.45378700589266796,139.96206328124998,65.62739948508462,1.2325373383334317
336,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.42211262304346336,147.27456328124998,66.21246569312105,1.230082905123575
337,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.45,0.41714076992251414,151.21206328124998,66.8580036321494,1.2270743996838236
338,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.39383836625280433,158.52456328124998,67.16235602601202,1.2255505252282948
339,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.5,0.3886900574872113,162.46206328124998,67.9739080534192,1.221170591385232
340,0.49999999999999994,0.5499999999999999,0.44999999999999996,0.55,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.3717677649847407,169.77456328124998,67.99413908496724,1.2210556870147815
